id,created_by,created_date,last_modified_by,last_modified_date,is_active,title,description,work_schedule,radius_unit,location_state,location_list,role_location,resume_option,budget,status,error,template_question_id,template_question_name,question_form_description,redirect_url,start_date,end_date,close_date,group_id,minor_id,campaign_id,company_id,history_status,ref_id
1350,admin,2022-07-22 08:22:47.450397,user1141,2022-07-27 08:18:53.421507,1,Job draft - 01_update,ffffaaaa,PART_TIME,,,,REMOTE,REQUIRED,,3,,,,,,,,,,47,10,1,3,1350
1351,admin,2022-07-22 08:29:01.520126,user1141,2022-07-27 09:35:36,1,Job draft 2,abc,FULL_TIME,,,,ANY,REQUIRED,,3,,,,,,,,,40,,8,1,3,1351
1352,admin,2022-07-07 09:32:51.825000,myuser,2022-07-27 08:18:53.421507,1,Job 1631,desc,Part Time,,,,In Person,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,6,12,1,1,1352
1353,admin,2022-07-07 09:32:51.825000,myuser,2022-07-27 08:18:53.421507,1,Job 1631,desc,Part Time,,,,In Person,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,6,12,1,1,1353
1354,admin,2022-07-07 09:32:51.825000,myuser,2022-07-27 08:18:53.421507,1,Job 1631,desc,Part Time,,,,In Person,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,6,12,1,1,1354
1355,admin,2022-07-07 09:32:51.825000,myuser,2022-07-27 08:18:53.421507,1,Job 1631,desc,Part Time,,,,In Person,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,6,12,1,1,1355
1356,admin,2022-07-07 09:32:51.825000,myuser,2022-07-27 08:18:53.421507,1,Job 1631,desc,Part Time,,,,In Person,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,6,12,1,1,1356
1357,admin,2022-07-07 09:32:51.825000,myuser,2022-07-27 08:18:53.421507,1,Job 1631,desc,Part Time,,,,In Person,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,6,12,1,1,1357
1358,admin,2022-07-07 09:32:51.825000,myuser,2022-07-27 08:18:53.421507,1,Job 1631,desc,Part Time,,,,In Person,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,6,12,1,1,1358
1359,admin,2022-07-07 09:34:01.757000,myuser,2022-07-27 08:18:53.421507,1,Job 1633,desc,Part Time,,,,In Person,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,45,12,1,1,1359
1360,admin,2022-07-07 09:34:01.757000,myuser,2022-07-27 08:18:53.421507,1,Job 1633,desc,Part Time,,,,In Person,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,45,12,1,1,1360
1361,admin,2022-07-07 09:34:01.757000,myuser,2022-07-27 08:18:53.421507,1,Job 1633,desc,Part Time,,,,In Person,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,45,12,1,1,1361
1362,admin,2022-07-07 09:34:01.757000,myuser,2022-07-27 08:18:53.421507,1,Job 1633,desc,Part Time,,,,In Person,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,45,12,1,1,1362
1363,admin,2022-07-07 09:34:01.757000,myuser,2022-07-27 08:18:53.421507,1,Job 1633,desc,Part Time,,,,In Person,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,45,12,1,1,1363
1364,admin,2022-07-07 09:34:01.757000,myuser,2022-07-27 08:18:53.421507,1,Job 1633,desc,Part Time,,,,In Person,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,45,12,1,1,1364
1365,admin,2022-07-07 09:34:01.757000,myuser,2022-07-27 08:18:53.421507,1,Job 1633,desc,Part Time,,,,In Person,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,45,12,1,1,1365
1366,admin,2022-07-07 09:34:01.757000,myuser,2022-07-27 08:18:53.421507,1,Job 1633,desc,Part Time,,,,In Person,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,45,12,1,1,1366
1367,admin,2022-07-07 09:34:01.757000,myuser,2022-07-27 08:18:53.421507,1,Job 1633,desc,Part Time,,,,In Person,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,45,12,1,1,1367
1368,admin,2022-07-07 09:34:01.757000,myuser,2022-07-27 08:18:53.421507,1,Job 1633,desc,Part Time,,,,In Person,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,45,12,1,1,1368
1369,admin,2022-07-07 09:34:01.757000,myuser,2022-07-27 08:18:53.421507,1,Job 1633,desc,Part Time,,,,In Person,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,45,12,1,1,1369
1370,admin,2022-07-07 09:34:01.757000,myuser,2022-07-27 08:18:53.421507,1,Job 1633,desc,Part Time,,,,In Person,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,45,12,1,1,1370
1371,admin,2022-07-07 09:34:01.757000,myuser,2022-07-27 08:18:53.421507,1,Job 1633,desc,Part Time,,,,In Person,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,45,12,1,1,1371
1372,admin,2022-07-07 09:34:01.757000,myuser,2022-07-27 08:18:53.421507,1,Job 1633,desc,Part Time,,,,In Person,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,45,12,1,1,1372
1373,admin,2022-07-07 09:34:01.757000,myuser,2022-07-27 08:18:53.421507,1,Job 1633,desc,Part Time,,,,In Person,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,45,12,1,1,1373
1374,admin,2022-07-07 09:34:01.757000,myuser,2022-07-27 08:18:53.421507,1,Job 1633,desc,Part Time,,,,In Person,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,45,12,1,1,1374
1375,admin,2022-07-07 09:34:01.757000,myuser,2022-07-27 08:18:53.421507,1,Job 1633,desc,Part Time,,,,In Person,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,45,12,1,1,1375
1376,admin,2022-07-13 06:37:35.744000,myuser,2022-07-27 08:18:53.421507,1,Job136,Description,Part Time,,,,Remote,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,27,12,1,1,1376
1377,admin,2022-07-13 06:37:35.744000,myuser,2022-07-27 08:18:53.421507,1,Job136,Description,Part Time,,,,Remote,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,27,12,1,1,1377
1378,admin,2022-07-13 06:37:35.744000,myuser,2022-07-27 08:18:53.421507,1,Job136,Description,Part Time,,,,Remote,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,27,12,1,1,1378
1379,admin,2022-07-13 06:37:35.744000,myuser,2022-07-27 08:18:53.421507,1,Job136,Description,Part Time,,,,Remote,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,27,12,1,1,1379
1380,admin,2022-07-13 06:37:35.744000,myuser,2022-07-27 08:18:53.421507,1,Job136,Description,Part Time,,,,Remote,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,27,12,1,1,1380
1381,admin,2022-07-13 06:37:35.744000,myuser,2022-07-27 08:18:53.421507,1,Job136,Description,Part Time,,,,Remote,Required,,2,,,,,https://translate.google.com/?hl=vi&sl=en&tl=vi&op=translate,,,,,27,12,1,1,1381
1382,test22071949,2022-07-23 02:59:48.818614,test22071949,2022-07-27 08:18:53.421507,1,123,,FULL_TIME,,,,,,,3,"[""Benefit is missing."",""Lead is missing.""]",,,,,,,,,,192,33,3,1382
1383,myuser,2022-07-23 04:08:19.279098,myuser,2022-07-27 08:18:53.421507,1,dsdsdgfiusgifsdf,,FULL_TIME,,,,,,,3,,,,,,,,,,,43,1,3,1383
1384,NVM,2022-07-23 08:28:49.654953,NVM,2022-07-27 08:18:53.421507,1,Job 1524,1524,Contract,,,,,Required,,3,,123,,,,,,,,7,193,194,3,1384
1385,NVM,2022-07-23 08:28:57.235952,NVM,2022-07-27 08:18:53.421507,1,Job 1524,1524,Contract,,,,,Required,,3,,124,,,,,,,,7,193,194,3,1385
1386,,2022-07-23 09:00:15.167724,,2022-07-27 08:18:53.421507,1,CDL-A Regional Truck Driver,"Class A truck driver jobs in our regional divisions give drivers the opportunity to stay closer to home while still earning high miles. Depending on the division you choose, you can expect to average between 2,100 to 2,400 miles per week and be home weekly!<br> <br>We know you drive for a living, and we are here to support you every mile along the way Debt-free Heartland Express gives you the stability to build or continue your successful CDL-A regional truck driving career.<br> <br><strong>>>20 Years of Driving Experience Recognized and Rewarded - More Experience Earns More!</strong><br><br><strong>Heartland Express Advantages for CDL-A Regional Truck Drivers:</strong><br> <ul><li>Earnings between $67,000--$94,000 depending on location</li><li>Weekly Home Time</li><li>Scheduled Wage Increases for up to 20 Yearsâ€™ Experience</li><li>$500 Bonus after second load is delivered</li><li>Driver Pay Protection Program for things beyond your control</li><li>Multiple Bonus Opportunities</li><li>$3,000 Referral Bonus</li><li>Dry Van Freight -- No Touch, Drop and Hook</li><li>48 State Operating Area</li></ul> <br><strong>Additional Benefits:</strong><br> <ul><li>Paid Orientation/Training</li><li>Up to $2,000 401(k) Match Available</li><li>Paid Vacation</li><li>Health, dental, vision and life insurance</li><li>Latest Kenworth, Freightliner and International Tractors</li><li>Newly Updated and Remodeled Coast-to-Coast Terminal Facilities<ul><li>Free Showers</li><li>Free Laundry</li><li>TV, Food and much more</li></ul></li></ul> <br><strong>Qualifications:</strong><br> <ul><li>Class A CDL</li><li>6 months of tractor-trailer driving experience within the last year (training available)</li><li>21 Years of Age</li><li>Safety First Attitude, With a Proven Driving Record</li></ul>",,,,,,OPTIONAL,,3,,,,,,,,,,,1,1,1,1386
1387,,2022-07-23 09:16:20.319187,,2022-07-27 08:18:53.421507,1,CDL-A Regional Truck Driver,"Class A truck driver jobs in our regional divisions give drivers the opportunity to stay closer to home while still earning high miles. Depending on the division you choose, you can expect to average between 2,100 to 2,400 miles per week and be home weekly!<br> <br>We know you drive for a living, and we are here to support you every mile along the way Debt-free Heartland Express gives you the stability to build or continue your successful CDL-A regional truck driving career.<br> <br><strong>>>20 Years of Driving Experience Recognized and Rewarded - More Experience Earns More!</strong><br><br><strong>Heartland Express Advantages for CDL-A Regional Truck Drivers:</strong><br> <ul><li>Earnings between $67,000--$94,000 depending on location</li><li>Weekly Home Time</li><li>Scheduled Wage Increases for up to 20 Yearsâ€™ Experience</li><li>$500 Bonus after second load is delivered</li><li>Driver Pay Protection Program for things beyond your control</li><li>Multiple Bonus Opportunities</li><li>$3,000 Referral Bonus</li><li>Dry Van Freight -- No Touch, Drop and Hook</li><li>48 State Operating Area</li></ul> <br><strong>Additional Benefits:</strong><br> <ul><li>Paid Orientation/Training</li><li>Up to $2,000 401(k) Match Available</li><li>Paid Vacation</li><li>Health, dental, vision and life insurance</li><li>Latest Kenworth, Freightliner and International Tractors</li><li>Newly Updated and Remodeled Coast-to-Coast Terminal Facilities<ul><li>Free Showers</li><li>Free Laundry</li><li>TV, Food and much more</li></ul></li></ul> <br><strong>Qualifications:</strong><br> <ul><li>Class A CDL</li><li>6 months of tractor-trailer driving experience within the last year (training available)</li><li>21 Years of Age</li><li>Safety First Attitude, With a Proven Driving Record</li></ul>",,,,,,OPTIONAL,,3,,,,,,,,,,,12,1,1,1387
1388,user1141,2022-07-23 17:56:17.483111,user1141,2022-07-27 08:18:53.421507,1,CDL-A Regional Truck Driver,"Class A truck driver jobs in our regional divisions give drivers the opportunity to stay closer to home while still earning high miles. Depending on the division you choose, you can expect to average between 2,100 to 2,400 miles per week and be home weekly!<br> <br>We know you drive for a living, and we are here to support you every mile along the way Debt-free Heartland Express gives you the stability to build or continue your successful CDL-A regional truck driving career.<br> <br><strong>>>20 Years of Driving Experience Recognized and Rewarded - More Experience Earns More!</strong><br><br><strong>Heartland Express Advantages for CDL-A Regional Truck Drivers:</strong><br> <ul><li>Earnings between $67,000--$94,000 depending on location</li><li>Weekly Home Time</li><li>Scheduled Wage Increases for up to 20 Yearsâ€™ Experience</li><li>$500 Bonus after second load is delivered</li><li>Driver Pay Protection Program for things beyond your control</li><li>Multiple Bonus Opportunities</li><li>$3,000 Referral Bonus</li><li>Dry Van Freight -- No Touch, Drop and Hook</li><li>48 State Operating Area</li></ul> <br><strong>Additional Benefits:</strong><br> <ul><li>Paid Orientation/Training</li><li>Up to $2,000 401(k) Match Available</li><li>Paid Vacation</li><li>Health, dental, vision and life insurance</li><li>Latest Kenworth, Freightliner and International Tractors</li><li>Newly Updated and Remodeled Coast-to-Coast Terminal Facilities<ul><li>Free Showers</li><li>Free Laundry</li><li>TV, Food and much more</li></ul></li></ul> <br><strong>Qualifications:</strong><br> <ul><li>Class A CDL</li><li>6 months of tractor-trailer driving experience within the last year (training available)</li><li>21 Years of Age</li><li>Safety First Attitude, With a Proven Driving Record</li></ul>",FULL_TIME,,,,,REQUIRED,,3,,,,,,,,,,,12,1,3,1388
1389,user1141,2022-07-23 18:02:11.419883,user1141,2022-07-27 08:18:53.421507,1,CDL-A Regional Truck Driver_update,"Class A truck driver jobs in our regional divisions give drivers the opportunity to stay closer to home while still earning high miles. Depending on the division you choose, you can expect to average between 2,100 to 2,400 miles per week and be home weekly!<br> <br>We know you drive for a living, and we are here to support you every mile along the way Debt-free Heartland Express gives you the stability to build or continue your successful CDL-A regional truck driving career.<br> <br><strong>>>20 Years of Driving Experience Recognized and Rewarded - More Experience Earns More!</strong><br><br><strong>Heartland Express Advantages for CDL-A Regional Truck Drivers:</strong><br> <ul><li>Earnings between $67,000--$94,000 depending on location</li><li>Weekly Home Time</li><li>Scheduled Wage Increases for up to 20 Yearsâ€™ Experience</li><li>$500 Bonus after second load is delivered</li><li>Driver Pay Protection Program for things beyond your control</li><li>Multiple Bonus Opportunities</li><li>$3,000 Referral Bonus</li><li>Dry Van Freight -- No Touch, Drop and Hook</li><li>48 State Operating Area</li></ul> <br><strong>Additional Benefits:</strong><br> <ul><li>Paid Orientation/Training</li><li>Up to $2,000 401(k) Match Available</li><li>Paid Vacation</li><li>Health, dental, vision and life insurance</li><li>Latest Kenworth, Freightliner and International Tractors</li><li>Newly Updated and Remodeled Coast-to-Coast Terminal Facilities<ul><li>Free Showers</li><li>Free Laundry</li><li>TV, Food and much more</li></ul></li></ul> <br><strong>Qualifications:</strong><br> <ul><li>Class A CDL</li><li>6 months of tractor-trailer driving experience within the last year (training available)</li><li>21 Years of Age</li><li>Safety First Attitude, With a Proven Driving Record</li></ul>",FULL_TIME,,,,,REQUIRED,,3,,,,,,,,,,,12,1,3,1389
1390,user1141,2022-07-23 18:07:06.387136,user1141,2022-07-27 08:18:53.421507,1,Job 1015,,FULL_TIME,,,,,REQUIRED,,3,,,,,,,,,,,12,1,3,1390
1391,,2022-07-23 18:08:48.799700,,2022-07-27 08:18:53.421507,1,CDL-A Regional Truck Driver,"Class A truck driver jobs in our regional divisions give drivers the opportunity to stay closer to home while still earning high miles. Depending on the division you choose, you can expect to average between 2,100 to 2,400 miles per week and be home weekly!<br> <br>We know you drive for a living, and we are here to support you every mile along the way Debt-free Heartland Express gives you the stability to build or continue your successful CDL-A regional truck driving career.<br> <br><strong>>>20 Years of Driving Experience Recognized and Rewarded - More Experience Earns More!</strong><br><br><strong>Heartland Express Advantages for CDL-A Regional Truck Drivers:</strong><br> <ul><li>Earnings between $67,000--$94,000 depending on location</li><li>Weekly Home Time</li><li>Scheduled Wage Increases for up to 20 Yearsâ€™ Experience</li><li>$500 Bonus after second load is delivered</li><li>Driver Pay Protection Program for things beyond your control</li><li>Multiple Bonus Opportunities</li><li>$3,000 Referral Bonus</li><li>Dry Van Freight -- No Touch, Drop and Hook</li><li>48 State Operating Area</li></ul> <br><strong>Additional Benefits:</strong><br> <ul><li>Paid Orientation/Training</li><li>Up to $2,000 401(k) Match Available</li><li>Paid Vacation</li><li>Health, dental, vision and life insurance</li><li>Latest Kenworth, Freightliner and International Tractors</li><li>Newly Updated and Remodeled Coast-to-Coast Terminal Facilities<ul><li>Free Showers</li><li>Free Laundry</li><li>TV, Food and much more</li></ul></li></ul> <br><strong>Qualifications:</strong><br> <ul><li>Class A CDL</li><li>6 months of tractor-trailer driving experience within the last year (training available)</li><li>21 Years of Age</li><li>Safety First Attitude, With a Proven Driving Record</li></ul>",,,,,,OPTIONAL,,3,,,,,,,,,,,12,1,1,1391
1392,,2022-07-23 18:08:48.826318,,2022-07-27 08:18:53.421507,1,CDL-A Truck Driver,"For CDL-A truck drivers, itâ€™s all about flexibility and earning power. Heartland Express offers both while putting you in the newest, most comfortable truck you can drive. <br> <br>We know you drive for a living, and we are here to support you every mile along the way. Debt-free Heartland Express gives you the stability to build or continue your successful CDL-A truck driving career. <br> <br><strong>Heartland Express Advantages for CDL-A Truck Drivers:</strong><br> <ul><li>Earnings up to $1,269 per week</li><li>Get Home Weekly or More!</li><li> Scheduled Wage Increases for up to 20 Yearsâ€™ Experience</li><li> $500 Bonus after second load is delivered</li><li> Driver Pay Protection Program for things beyond your control</li><li> Multiple Bonus Opportunities</li><li> $3,000 Referral Bonus</li><li> Dry Van Freight -- No Touch, Drop and Hook</li><li> 48 State Operating Area</li></ul> <br><strong>CDL-A Truck Drivers Additional Benefits:</strong><br> <ul><li> Paid Orientation/Training</li><li> Up to $2,000 401(k) Match Available</li><li> Paid Vacation</li><li> Health, dental, vision and life insurance</li><li> Latest Kenworth, Freightliner and International Tractors</li><li> Newly Updated and Remodeled Coast-to-Coast Terminal Facilities<ul><li>Free Showers</li><li>Free Laundry</li><li>TV, Food and much more</li></ul></li></ul> <br><strong>CDL-A Truck Driver Qualifications:</strong><br> <ul><li>Class A CDL</li><li>6 months of tractor-trailer driving experience within the last year (training available)</li><li>21 Years of Age</li><li>Safety First Attitude, With a Proven Driving Record</li></ul>",,,,,,OPTIONAL,,3,,,,,,,,,,,12,1,1,1392
1393,,2022-07-23 18:08:48.852278,,2022-07-27 08:18:53.421507,1,CDL-A Truck Driver,"For CDL-A truck drivers, itâ€™s all about flexibility and earning power. Heartland Express offers both while putting you in the newest, most comfortable truck you can drive. <br> <br>We know you drive for a living, and we are here to support you every mile along the way. Debt-free Heartland Express gives you the stability to build or continue your successful CDL-A truck driving career. <br> <br><strong>Heartland Express Advantages for CDL-A Truck Drivers:</strong><br> <ul><li>Earnings up to $1,269 per week</li><li>Get Home Weekly or More!</li><li> Scheduled Wage Increases for up to 20 Yearsâ€™ Experience</li><li> $500 Bonus after second load is delivered</li><li> Driver Pay Protection Program for things beyond your control</li><li> Multiple Bonus Opportunities</li><li> $3,000 Referral Bonus</li><li> Dry Van Freight -- No Touch, Drop and Hook</li><li> 48 State Operating Area</li></ul> <br><strong>CDL-A Truck Drivers Additional Benefits:</strong><br> <ul><li> Paid Orientation/Training</li><li> Up to $2,000 401(k) Match Available</li><li> Paid Vacation</li><li> Health, dental, vision and life insurance</li><li> Latest Kenworth, Freightliner and International Tractors</li><li> Newly Updated and Remodeled Coast-to-Coast Terminal Facilities<ul><li>Free Showers</li><li>Free Laundry</li><li>TV, Food and much more</li></ul></li></ul> <br><strong>CDL-A Truck Driver Qualifications:</strong><br> <ul><li>Class A CDL</li><li>6 months of tractor-trailer driving experience within the last year (training available)</li><li>21 Years of Age</li><li>Safety First Attitude, With a Proven Driving Record</li></ul>",,,,,,OPTIONAL,,3,,,,,,,,,,,12,1,1,1393
1394,,2022-07-23 18:08:48.874558,,2022-07-27 08:18:53.421507,1,CDL-A Regional Truck Driver,"Class A truck driver jobs in our regional divisions give drivers the opportunity to stay closer to home while still earning high miles. Depending on the division you choose, you can expect to average between 2,100 to 2,400 miles per week and be home weekly!<br> <br>We know you drive for a living, and we are here to support you every mile along the way Debt-free Heartland Express gives you the stability to build or continue your successful CDL-A regional truck driving career.<br> <br><strong>>>20 Years of Driving Experience Recognized and Rewarded - More Experience Earns More!</strong><br><br><strong>Heartland Express Advantages for CDL-A Regional Truck Drivers:</strong><br> <ul><li>Earnings between $67,000--$94,000 depending on location</li><li>Weekly Home Time</li><li>Scheduled Wage Increases for up to 20 Yearsâ€™ Experience</li><li>$500 Bonus after second load is delivered</li><li>Driver Pay Protection Program for things beyond your control</li><li>Multiple Bonus Opportunities</li><li>$3,000 Referral Bonus</li><li>Dry Van Freight -- No Touch, Drop and Hook</li><li>48 State Operating Area</li></ul> <br><strong>Additional Benefits:</strong><br> <ul><li>Paid Orientation/Training</li><li>Up to $2,000 401(k) Match Available</li><li>Paid Vacation</li><li>Health, dental, vision and life insurance</li><li>Latest Kenworth, Freightliner and International Tractors</li><li>Newly Updated and Remodeled Coast-to-Coast Terminal Facilities<ul><li>Free Showers</li><li>Free Laundry</li><li>TV, Food and much more</li></ul></li></ul> <br><strong>Qualifications:</strong><br> <ul><li>Class A CDL</li><li>6 months of tractor-trailer driving experience within the last year (training available)</li><li>21 Years of Age</li><li>Safety First Attitude, With a Proven Driving Record</li></ul>",,,,,,OPTIONAL,,3,,,,,,,,,,,12,1,1,1394
1395,,2022-07-23 18:08:48.893362,,2022-07-27 08:18:53.421507,1,CDL-A Truck Driver,"For CDL-A truck drivers, itâ€™s all about flexibility and earning power. Heartland Express offers both while putting you in the newest, most comfortable truck you can drive. <br> <br>We know you drive for a living, and we are here to support you every mile along the way. Debt-free Heartland Express gives you the stability to build or continue your successful CDL-A truck driving career. <br> <br><strong>Heartland Express Advantages for CDL-A Truck Drivers:</strong><br> <ul><li>Earnings up to $1,269 per week</li><li>Get Home Weekly or More!</li><li> Scheduled Wage Increases for up to 20 Yearsâ€™ Experience</li><li> $500 Bonus after second load is delivered</li><li> Driver Pay Protection Program for things beyond your control</li><li> Multiple Bonus Opportunities</li><li> $3,000 Referral Bonus</li><li> Dry Van Freight -- No Touch, Drop and Hook</li><li> 48 State Operating Area</li></ul> <br><strong>CDL-A Truck Drivers Additional Benefits:</strong><br> <ul><li> Paid Orientation/Training</li><li> Up to $2,000 401(k) Match Available</li><li> Paid Vacation</li><li> Health, dental, vision and life insurance</li><li> Latest Kenworth, Freightliner and International Tractors</li><li> Newly Updated and Remodeled Coast-to-Coast Terminal Facilities<ul><li>Free Showers</li><li>Free Laundry</li><li>TV, Food and much more</li></ul></li></ul> <br><strong>CDL-A Truck Driver Qualifications:</strong><br> <ul><li>Class A CDL</li><li>6 months of tractor-trailer driving experience within the last year (training available)</li><li>21 Years of Age</li><li>Safety First Attitude, With a Proven Driving Record</li></ul>",,,,,,OPTIONAL,,3,,,,,,,,,,,12,1,1,1395
1396,,2022-07-23 18:08:48.915357,,2022-07-27 08:18:53.421507,1,CDL-A Truck Driver,"For CDL-A truck drivers, itâ€™s all about flexibility and earning power. Heartland Express offers both while putting you in the newest, most comfortable truck you can drive. <br> <br>We know you drive for a living, and we are here to support you every mile along the way. Debt-free Heartland Express gives you the stability to build or continue your successful CDL-A truck driving career. <br> <br><strong>Heartland Express Advantages for CDL-A Truck Drivers:</strong><br> <ul><li>Earnings up to $1,269 per week</li><li>Get Home Weekly or More!</li><li> Scheduled Wage Increases for up to 20 Yearsâ€™ Experience</li><li> $500 Bonus after second load is delivered</li><li> Driver Pay Protection Program for things beyond your control</li><li> Multiple Bonus Opportunities</li><li> $3,000 Referral Bonus</li><li> Dry Van Freight -- No Touch, Drop and Hook</li><li> 48 State Operating Area</li></ul> <br><strong>CDL-A Truck Drivers Additional Benefits:</strong><br> <ul><li> Paid Orientation/Training</li><li> Up to $2,000 401(k) Match Available</li><li> Paid Vacation</li><li> Health, dental, vision and life insurance</li><li> Latest Kenworth, Freightliner and International Tractors</li><li> Newly Updated and Remodeled Coast-to-Coast Terminal Facilities<ul><li>Free Showers</li><li>Free Laundry</li><li>TV, Food and much more</li></ul></li></ul> <br><strong>CDL-A Truck Driver Qualifications:</strong><br> <ul><li>Class A CDL</li><li>6 months of tractor-trailer driving experience within the last year (training available)</li><li>21 Years of Age</li><li>Safety First Attitude, With a Proven Driving Record</li></ul>",,,,,,OPTIONAL,,3,,,,,,,,,,,12,1,1,1396
1397,,2022-07-23 18:08:48.933364,,2022-07-27 08:18:53.421507,1,CDL-A Truck Driver,"For CDL-A truck drivers, itâ€™s all about flexibility and earning power. Heartland Express offers both while putting you in the newest, most comfortable truck you can drive. <br> <br>We know you drive for a living, and we are here to support you every mile along the way. Debt-free Heartland Express gives you the stability to build or continue your successful CDL-A truck driving career. <br> <br><strong>Heartland Express Advantages for CDL-A Truck Drivers:</strong><br> <ul><li>Earnings up to $1,269 per week</li><li>Get Home Weekly or More!</li><li> Scheduled Wage Increases for up to 20 Yearsâ€™ Experience</li><li> $500 Bonus after second load is delivered</li><li> Driver Pay Protection Program for things beyond your control</li><li> Multiple Bonus Opportunities</li><li> $3,000 Referral Bonus</li><li> Dry Van Freight -- No Touch, Drop and Hook</li><li> 48 State Operating Area</li></ul> <br><strong>CDL-A Truck Drivers Additional Benefits:</strong><br> <ul><li> Paid Orientation/Training</li><li> Up to $2,000 401(k) Match Available</li><li> Paid Vacation</li><li> Health, dental, vision and life insurance</li><li> Latest Kenworth, Freightliner and International Tractors</li><li> Newly Updated and Remodeled Coast-to-Coast Terminal Facilities<ul><li>Free Showers</li><li>Free Laundry</li><li>TV, Food and much more</li></ul></li></ul> <br><strong>CDL-A Truck Driver Qualifications:</strong><br> <ul><li>Class A CDL</li><li>6 months of tractor-trailer driving experience within the last year (training available)</li><li>21 Years of Age</li><li>Safety First Attitude, With a Proven Driving Record</li></ul>",,,,,,OPTIONAL,,3,,,,,,,,,,,12,1,1,1397
1398,,2022-07-23 18:08:48.956699,,2022-07-27 08:18:53.421507,1,CDL-A Truck Driver,"For CDL-A truck drivers, itâ€™s all about flexibility and earning power. Heartland Express offers both while putting you in the newest, most comfortable truck you can drive. <br> <br>We know you drive for a living, and we are here to support you every mile along the way. Debt-free Heartland Express gives you the stability to build or continue your successful CDL-A truck driving career. <br> <br><strong>Heartland Express Advantages for CDL-A Truck Drivers:</strong><br> <ul><li>Earnings up to $1,269 per week</li><li>Get Home Weekly or More!</li><li> Scheduled Wage Increases for up to 20 Yearsâ€™ Experience</li><li> $500 Bonus after second load is delivered</li><li> Driver Pay Protection Program for things beyond your control</li><li> Multiple Bonus Opportunities</li><li> $3,000 Referral Bonus</li><li> Dry Van Freight -- No Touch, Drop and Hook</li><li> 48 State Operating Area</li></ul> <br><strong>CDL-A Truck Drivers Additional Benefits:</strong><br> <ul><li> Paid Orientation/Training</li><li> Up to $2,000 401(k) Match Available</li><li> Paid Vacation</li><li> Health, dental, vision and life insurance</li><li> Latest Kenworth, Freightliner and International Tractors</li><li> Newly Updated and Remodeled Coast-to-Coast Terminal Facilities<ul><li>Free Showers</li><li>Free Laundry</li><li>TV, Food and much more</li></ul></li></ul> <br><strong>CDL-A Truck Driver Qualifications:</strong><br> <ul><li>Class A CDL</li><li>6 months of tractor-trailer driving experience within the last year (training available)</li><li>21 Years of Age</li><li>Safety First Attitude, With a Proven Driving Record</li></ul>",,,,,,OPTIONAL,,3,,,,,,,,,,,12,1,1,1398
