,create_time,bid,bn,campaign_id,cd,custom_track,de,dl,dt,ed,ev,group_id,id,job_id,md,publisher_id,rl,sr,ts,tz,ua,uid,utm_campaign,utm_content,utm_medium,utm_source,utm_term,v,vp
2666,7865a4d0-0c8e-11ed-8fe3-d008d47453cd,0.0,Chrome 103,222.0,24.0,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/67efdcf3279f30f33602423a263eba092c7a94f8?param1=1529&param2=1,CandidatePortal,,1.0,,,1529.0,true,1.0,,1366x768,2022-07-26 02:55:57.283,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-t8bqaiy4-l61kszmf,,,,,,1.0,1366x625
2667,177d8e50-025a-11ed-ab4f-6120081499fd,,Chrome 102,,24.0,,UTF-8,http://150.136.2.86/candidate-portal/job/9,CandidatePortal,,1.0,,,,true,,,1280x649,2022-07-13 03:15:48.153,0.0,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36",1-01yxijug-l5j15fli,,,,,,1.0,1280x649
2668,07414f00-0bff-11ed-b809-decc6fce45dd,0.0,Chrome 103,222.0,24.0,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/2002f89476e56ae92bfede9a4b96a25753e706dc?param1=1534&param2=1,CandidatePortal,,1.0,,,1534.0,true,1.0,,1366x768,2022-07-25 09:49:08.907,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-yh82s4al-l60jlqwa,,,,,,1.0,1366x568
2669,f6468790-09a3-11ed-a410-dd96fb42e551,,Chrome 103,,24.0,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/188?jobId=188&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""188"",""publisherId"":""1"",""stayed_alive"":10}",2.0,,,,true,,,1536x864,2022-07-22 09:52:13.766,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-c47yjfpn-l5wa44hc,,,,,,1.0,1536x753
2670,27776cea-9454-11ed-a87a-892e452042c8,0.0,,1.0,,qualified,,,,,,13.0,,245.0,,24.0,,,2023-01-14 21:41:07,,,,,,,,,,
2671,6a568810-0292-11ed-90c0-41e9e478e7f6,,Chrome 103,,24.0,,UTF-8,http://150.136.2.86/candidate-portal/,CandidatePortal,,1.0,,,,true,,,1920x1080,2022-07-13 09:58:58.555,-420.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-d65zw6xu-l5hkyu9v,,,,,,1.0,1920x881
2672,9eab4990-02c2-11ed-9773-ced433ff7b7d,,Chrome 103,,24.0,alive,UTF-8,http://150.230.186.232/candidate-portal/job/98?jobId=98&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""98"",""publisherId"":""1"",""stayed_alive"":10}",2.0,,,,true,,,1920x1080,2022-07-13 15:43:59.760,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-bekm4s4w-l5aghjrk,,,,1310,,1.0,1103x929
2673,cad5b330-0bcc-11ed-a1a1-6f18631a4e1c,,Chrome 103,,24.0,,UTF-8,http://129.213.68.90/candidate-portal/job?what=Kyles%20Fun%20Fun%20Job%20-%20Work%20here!&where=Corona,CandidatePortal,,1.0,,,,true,,,1366x768,2022-07-25 03:49:31.954,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36 Edg/103.0.1264.71",1-g1jw2dor-l5upsdtw,,,,,,1.0,1366x657
2674,ee32b3e0-0074-11ed-8630-b63f3ea1a353,,Chrome 103,,24.0,click,UTF-8,http://localhost:4200/candidate-portal/job/192,CandidatePortal,"{""customEvent"":""click"",""jobId"":""192"",""publisherId"":0,""userId"":123}",2.0,,,,true,,,1536x864,2022-07-10 17:22:49.823,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-rrc3k5vd-l4o0b4yy,,,,,,1.0,1018x714
2675,09617a70-0c00-11ed-af30-e040562ee45e,0.0,Chrome 103,222.0,24.0,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/e0f53eb2e2e311bf78cd2be749f7673b1799729d?param1=1531&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""1531"",""publisherId"":""1""}",2.0,,,1531.0,true,1.0,,1366x768,2022-07-25 09:56:21.538,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-yh82s4al-l60jlqwa,,,,,,1.0,1366x625
2676,01aafdb0-0c00-11ed-945d-218820268e7d,0.0,Chrome 103,222.0,24.0,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/700021a879721bc97b85d800ff96e8c72b3e9869?param1=1530&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""1530"",""publisherId"":""1""}",2.0,,,1530.0,true,1.0,,1366x768,2022-07-25 09:56:09.023,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-yh82s4al-l60jlqwa,,,,,,1.0,1366x568
2677,b59e9900-0c8f-11ed-be14-6b41676d0741,0.0,Chrome 103,222.0,24.0,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/2002f89476e56ae92bfede9a4b96a25753e706dc?param1=1534&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""1534"",""publisherId"":""1""}",2.0,,,1534.0,true,1.0,,1366x768,2022-07-26 03:04:49.095,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-t8bqaiy4-l61kszmf,,,,,,1.0,1366x625
2678,f5373a00-0c8e-11ed-b9c3-15c174cf46de,,Chrome 103,,24.0,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/1531?jobId=1531&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""1531"",""publisherId"":""1"",""stayed_alive"":10}",2.0,,,,true,,,1366x768,2022-07-26 02:59:26.686,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-t8bqaiy4-l61kszmf,,,,,,1.0,1366x625
2679,78998df0-0189-11ed-b035-11d552c0690a,,Chrome 103,,24.0,click,UTF-8,http://150.136.2.86/candidate-portal/job,CandidatePortal,"{""customEvent"":""click"",""jobId"":81,""publisherId"":0,""userId"":116}",2.0,,,,true,,,1920x1080,2022-07-12 02:22:26.112,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-0d5ciljy-l4pdlaxd,,,,,,1.0,1455x929
2680,d04d68a0-02ba-11ed-8dc4-b640f083a4dc,,Chrome 103,,24.0,,UTF-8,http://150.136.2.86/candidate-portal/,CandidatePortal,,1.0,,,,true,,,1920x1080,2022-07-13 14:48:09.511,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-lfmh8cq0-l4o6fbxa,,,,,,1.0,1920x947
2681,e6ccf070-0bff-11ed-86b2-db6edb70218b,,Chrome 103,,24.0,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/1531?jobId=1531&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""1531"",""publisherId"":""1"",""stayed_alive"":10}",2.0,,,,true,,,1366x768,2022-07-25 09:55:23.940,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-yh82s4al-l60jlqwa,,,,,,1.0,1366x625
2682,7e653c40-0cae-11ed-9a72-20241ad34f2c,1.0,Chrome 103,48.0,24.0,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/3235a2389bed6cdd59ad37ff23c1b6b4fb2d1668?param1=188&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""188"",""publisherId"":""1""}",2.0,34.0,,188.0,true,1.0,,1366x768,2022-07-26 06:45:11.945,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-ed2bi1ov-l61tbbpn,,,,,,1.0,1366x625
2683,68290160-0d61-11ed-9faf-da21b33759ea,,Chrome 103,,24.0,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/336?jobId=336&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""336"",""publisherId"":""1"",""stayed_alive"":10}",2.0,,,,true,,,1366x768,2022-07-27 04:05:54.172,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-347wwfkr-l632u1zk,,,,,,1.0,1366x625
2684,f4ddf6f0-018c-11ed-83b9-cd33877e86b4,,Chrome 103,,24.0,click,UTF-8,http://localhost:4200/candidate-portal/job,CandidatePortal,"{""customEvent"":""click"",""jobId"":5,""publisherId"":0,""userId"":123}",2.0,,,,true,,,1920x1080,2022-07-12 02:47:23.057,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-rrc3k5vd-l4o0b4yy,,,,,,1.0,1367x929
2685,157a9b20-0025-11ed-9f7c-515f48808d7f,,Chrome 102,,24.0,,UTF-8,http://150.136.2.86/candidate-portal/,CandidatePortal,,1.0,,,,true,,,1366x768,2022-07-10 07:51:43.772,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-ys204tj4-l52jby86,,,,,,1.0,1366x657
2686,bebba5e0-0745-11ed-a4da-669ddba56c13,,Chrome 88,,24.0,,UTF-8,"http://150.230.186.232/candidate-portal/confirm-interview?calendarId=32&availableId=112&jobId=187&publisherIds=4,1,2,3,5",CandidatePortal,,1.0,,,,true,,,1366x768,2022-07-19 09:32:40.473,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.150 Safari/537.36",1-r8elf884-l5rz97dl,,,,,,1.0,1366x768
2687,2a7022e0-00eb-11ed-8a86-58609db5f9b9,,Chrome 103,,24.0,click,UTF-8,http://150.136.2.86/candidate-portal/job,CandidatePortal,"{""customEvent"":""click"",""jobId"":81,""publisherId"":0,""userId"":116}",2.0,,,,true,,,1536x864,2022-07-11 07:29:10.471,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-0d5ciljy-l4pdlaxd,,,,,,1.0,1071x714
2688,e97ff540-084b-11ed-ae87-32f1d418ef14,,Chrome 102,,24.0,,UTF-8,http://localhost:4200/candidate-portal/,CandidatePortal,,1.0,,,,true,,http://localhost:4200/candidate-portal/,1920x1080,2022-07-20 16:49:24.886,-420.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-ok78d38x-l5j7ka8p,,,,,,1.0,881x976
2689,b0dc1bf0-0d60-11ed-80f9-c9050674ce51,1.0,Chrome 103,93.0,24.0,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/ec972305bf4fd6cdf2b3701dbebc4a5385bd3258?param1=258&param2=1,CandidatePortal,,1.0,,,258.0,true,1.0,,1366x768,2022-07-27 04:00:46.603,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-347wwfkr-l632u1zk,,,,,,1.0,1366x625
2690,25203eb0-fea2-11ec-a3d1-5d6e6e7f185b,2.0,Chrome 103,4.0,24.0,,UTF-8,http://150.230.186.232/candidate-portal/job/a9df1f103a849b2071e827e951a7c69cc917699a?r=&param1=98&param2=1,CandidatePortal,,1.0,,,98.0,true,1.0,,1366x768,2022-07-08 09:41:31.628,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-c5v39kv8-l5c94dee,,,,,,1.0,1366x625
2691,a8141770-0b58-11ed-971e-d5441ddc6704,,Chrome 103,,24.0,,UTF-8,http://fe.stag.gotoro.io/candidate-portal/job/1?param1=2&param2=1,CandidatePortal,,1.0,,,,true,,,1366x768,2022-07-24 13:58:12.355,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-p15en7jy-l5zdx30v,,,,,,1.0,1366x625
2692,cdafaf50-0075-11ed-872b-ee8922c33f78,,Chrome 103,,24.0,,UTF-8,http://localhost:4200/candidate-portal/job,CandidatePortal,,1.0,,,,true,,,1536x864,2022-07-10 17:29:03.421,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-rrc3k5vd-l4o0b4yy,,,,,,1.0,1018x714
2693,c0065580-0bff-11ed-a681-3711e6822708,0.0,Chrome 103,222.0,24.0,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/e0f53eb2e2e311bf78cd2be749f7673b1799729d?param1=1531&param2=1,CandidatePortal,,1.0,,,1531.0,true,1.0,,1366x768,2022-07-25 09:54:18.886,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-yh82s4al-l60jlqwa,,,,,,1.0,1366x625
2694,6668cd80-031e-11ed-a49b-9168b3ee4f0b,,Chrome 102,,24.0,,UTF-8,http://localhost:4200/candidate-portal/job,CandidatePortal,,1.0,,,,true,,http://localhost:4200/candidate-portal/job,1920x1080,2022-07-14 02:41:01.782,-420.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-ok78d38x-l5j7ka8p,,,,,,1.0,1146x976
2695,1e7db3f0-0c8d-11ed-b950-fc480eef32fd,1.0,Chrome 103,15.0,24.0,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/7f0b19c04a7d1bdd212cd446ea37a6f1e3ecaa4f?param1=336&param2=1,CandidatePortal,,1.0,,,336.0,true,1.0,,1366x768,2022-07-26 02:46:16.942,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-t8bqaiy4-l61kszmf,,,,,,1.0,1366x625
2696,bcb09f40-0b59-11ed-8f7a-055242733ba6,1.0,Chrome 103,48.0,24.0,,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/3235a2389bed6cdd59ad37ff23c1b6b4fb2d1668?param1=188&param2=1,CandidatePortal,,1.0,34.0,,188.0,true,1.0,,1366x768,2022-07-24 14:05:56.443,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-zof0i457-l5ze6uuv,,,,,,1.0,1366x625
2697,e1c7b660-0730-11ed-89fb-919970e48446,,Chrome 103,,24.0,click,UTF-8,http://150.230.186.232/candidate-portal/job/504,CandidatePortal,"{""customEvent"":""click"",""jobId"":""504"",""publisherId"":0,""userId"":97}",2.0,,,,true,,,1536x864,2022-07-19 07:03:22.599,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-p23ywm7j-l4wezf4t,,,,,,1.0,1536x722
2698,06567850-fea2-11ec-9f07-b926ddc209ea,,Chrome 103,,24.0,alive,UTF-8,http://150.230.186.232/candidate-portal/job/98?jobId=98&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""98"",""publisherId"":""1"",""stayed_alive"":10}",2.0,,,,true,,,1366x768,2022-07-08 09:40:40.023,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-c5v39kv8-l5c94dee,,,,,,1.0,1366x625
2699,355f8020-0815-11ed-9901-83ff24f2ce87,,Chrome 102,,24.0,,UTF-8,"http://150.230.186.232/candidate-portal/confirm-interview?calendarId=29&availableId=108&jobId=187&publisherIds=4,1,2,3,5",CandidatePortal,,1.0,,,,true,,,1920x1080,2022-07-20 10:17:49.447,-420.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-y9qrs3v1-l4p0gh3x,,,,,,1.0,1920x976
2700,71f2d8a0-0bff-11ed-92f6-209711608584,,Chrome 103,,24.0,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/1533?jobId=1533&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""1533"",""publisherId"":""1"",""stayed_alive"":10}",2.0,,,,true,,,1366x768,2022-07-25 09:52:07.919,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-yh82s4al-l60jlqwa,,,,,,1.0,1366x625
2701,814e4dd0-036b-11ed-9030-7364783ae656,,chrome 103,,30.0,,utf-8,http://150.136.2.86/candidate-portal/campaign,candidateportal,,1.0,,,,true,,,1440x900,2022-07-06 06:30:31.176,-420.0,"mozilla/5.0 (macintosh; intel mac os x 10_15_7) applewebkit/537.36 (khtml, like gecko) chrome/103.0.5060.53 safari/537.36",1-uom6q84q-l4qqefeo,,,,,,1.0,1440x789
2702,0bdcc990-ff9d-11ec-b319-4c86a2ce9f69,,Chrome 96,,24.0,conversion,UTF-8,http://150.136.2.86/candidate-portal/,CandidatePortal,"{""customEvent"":""conversion"",""publisherId"":0,""userId"":121}",2.0,,,,true,,,1920x1080,2022-07-09 15:37:31.426,-420.0,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36",1-o23lt45w-l516d965,,,,,,1.0,1920x919
2703,0aaced60-0967-11ed-8032-4713af9e47de,,Chrome 103,,24.0,,UTF-8,http://localhost:4400/candidate-portal/,CandidatePortal,,1.0,,,,true,,,1920x1080,2022-07-22 02:36:07.850,-420.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-9tivgsfi-l4rae1qy,,,,,,1.0,1920x944
2704,681c13f0-0bff-11ed-8e58-e09b34d40c13,0.0,Chrome 103,222.0,24.0,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/94d21a2757ece4af499b705f1b02c08d7caa80b0?param1=1533&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""1533"",""publisherId"":""1""}",2.0,,,1533.0,true,1.0,,1366x768,2022-07-25 09:51:51.404,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-yh82s4al-l60jlqwa,,,,,,1.0,1366x625
2705,36790ce0-0277-11ed-868a-b90a2eb0cfbf,,Chrome 103,,30.0,click,UTF-8,http://150.136.2.86/candidate-portal/job,CandidatePortal,"{""customEvent"":""click"",""jobId"":427,""publisherId"":0}",2.0,,,,true,,,1440x900,2022-07-13 06:44:15.453,-420.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.53 Safari/537.36",1-tqze99b0-l5j4h561,,,,,,1.0,1440x789
2706,a7580320-0665-11ed-8418-d13edd56dcee,,Chrome 103,,24.0,click,UTF-8,http://129.213.68.90/candidate-portal/,CandidatePortal,"{""customEvent"":""click"",""jobId"":13,""publisherId"":0,""userId"":78}",2.0,,,,true,,,1920x1080,2022-07-18 06:48:38.431,-420.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-d605eqrr-l5m5ugxa,,,,,,1.0,1920x889
2707,a95e4ee0-018d-11ed-a022-fda6f17a3a4a,,Chrome 103,,24.0,click,UTF-8,http://localhost:4200/candidate-portal/job,CandidatePortal,"{""customEvent"":""click"",""jobId"":2,""publisherId"":0,""userId"":123}",2.0,,,,true,,,1920x1080,2022-07-12 02:52:25.851,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-rrc3k5vd-l4o0b4yy,,,,,,1.0,1367x929
2708,fa245000-0cae-11ed-9395-29b6a8ddf17b,1.0,Chrome 103,48.0,24.0,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/52fe1ea5de8f95daf32f506315eaf022fec89350?param1=187&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""187"",""publisherId"":""1""}",2.0,34.0,,187.0,true,1.0,,1366x768,2022-07-26 06:48:39.578,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-kntupfok-l61tduvk,,,,,,1.0,1366x625
2709,1e160eb0-035c-11ed-9f4a-d1f1d863bab2,,Chrome 103,,24.0,,UTF-8,http://localhost:4300/candidate-portal/job,CandidatePortal,,1.0,,,,true,,,1920x1080,2022-07-14 10:02:49.198,-420.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-9tivgsfi-l4rae1qy,,,,,,1.0,1858x944
2710,a224aec0-099a-11ed-9ccb-92d9ec949a66,,Chrome 103,,30.0,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job?what=Who%20is%20your%20daddy&where=,CandidatePortal,"{""customEvent"":""click"",""jobId"":268,""publisherId"":0,""userId"":155}",2.0,,,,true,,,1440x900,2022-07-22 08:45:26.699,-420.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-37wlw8bf-l5ugf5ix,,,,,,1.0,1440x797
2711,b9739650-018d-11ed-a6be-c80db7114871,,Chrome 103,,24.0,click,UTF-8,http://localhost:4200/candidate-portal/job,CandidatePortal,"{""customEvent"":""click"",""jobId"":614,""publisherId"":0,""userId"":123}",2.0,,,,true,,,1920x1080,2022-07-12 02:52:52.625,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-rrc3k5vd-l4o0b4yy,,,,,,1.0,1367x929
2712,1a541e9e-9456-11ed-ab2a-f1f431905593,0.0,,144.0,,click,,,,,,32.0,,1078.0,,5.0,,,2023-01-14 21:55:04,,,,,,,,,,
2713,046a6cb0-089b-11ed-928a-a39fcc3238f7,,Chrome 103,,24.0,click,UTF-8,http://150.230.186.232/candidate-portal/,CandidatePortal,"{""customEvent"":""click"",""jobId"":96,""publisherId"":0}",2.0,,,,true,,,1920x1080,2022-07-21 02:15:40.286,-420.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-4lva4hrh-l5te7l3b,,,,,,1.0,1920x884
2714,616efb00-0798-11ed-9eed-dcf1143eac54,,Chrome 102,,24.0,,UTF-8,http://localhost:4200/candidate-portal/,CandidatePortal,,1.0,,,,true,,http://localhost:4200/candidate-portal/,1920x1080,2022-07-19 19:24:16.372,-420.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36",1-ok78d38x-l5j7ka8p,,,,,,1.0,1391x925
2715,c58510d0-0071-11ed-aa3d-29c8bcd4efbb,,Chrome 103,,24.0,click,UTF-8,http://localhost:4200/candidate-portal/job/196,CandidatePortal,"{""customEvent"":""click"",""jobId"":""196"",""publisherId"":0,""userId"":123}",2.0,,,,true,,,1536x864,2022-07-10 17:00:13.363,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-rrc3k5vd-l4o0b4yy,,,,,,1.0,1018x714
2716,192afc40-fea1-11ec-b8bb-7dd7a446dbfa,,Chrome 103,,24.0,alive,UTF-8,http://150.230.186.232/candidate-portal/job/98?jobId=98&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""98"",""publisherId"":""1"",""stayed_alive"":10}",2.0,,,,true,,,1366x768,2022-07-08 09:34:02.017,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-c5v39kv8-l5c94dee,,,,,,1.0,1366x625
2717,362bb200-0c00-11ed-b66a-b309ee86a507,,Chrome 103,,24.0,alive,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/1531?jobId=1531&publisherId=1,CandidatePortal,"{""customEvent"":""alive"",""jobId"":""1531"",""publisherId"":""1"",""stayed_alive"":10}",2.0,,,,true,,,1366x768,2022-07-25 09:57:37.131,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-yh82s4al-l60jlqwa,,,,,,1.0,1366x625
2718,25216bb0-0c8e-11ed-9c62-fe25ceb8dff0,0.0,Chrome 103,48.0,24.0,click,UTF-8,http://fe.dev.gotoro.io/candidate-portal/job/2d90f4b6da958ccf7118bd585e35d2072428190c?param1=273&param2=1,CandidatePortal,"{""customEvent"":""click"",""jobId"":""273"",""publisherId"":""1""}",2.0,,,273.0,true,1.0,,1366x768,2022-07-26 02:53:37.577,-420.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1-t8bqaiy4-l61kszmf,,,,,,1.0,1366x625
